Id,Weekly_Sales
32_9_2012-12-07,14577.888991071426
32_9_2012-12-14,17376.964050595245
32_9_2012-12-21,26848.921691326523
32_9_2012-12-28,17614.289236394554
32_9_2013-01-04,12590.157873511911
32_9_2013-01-11,11987.145962797627
32_9_2013-01-18,11594.304462797629
32_9_2013-01-25,11812.71582886905
32_9_2013-02-01,11792.914309311227
32_9_2013-02-08,11229.714011692178
32_9_2013-02-15,11903.52245960885
32_9_2013-02-22,13017.962260204078
32_9_2013-03-01,15356.780434523813
32_9_2013-03-08,15817.407407738094
32_9_2013-03-15,18486.83089880952
32_9_2013-03-22,19029.582377976185
32_9_2013-03-29,19727.05770833333
32_9_2013-04-05,22971.452455357143
32_9_2013-04-12,24203.897220238094
32_9_2013-04-19,24031.218258928566
32_9_2013-04-26,25282.03621130952
32_9_2013-05-03,25985.082342261903
32_9_2013-05-10,25071.020526785705
32_9_2013-05-17,28357.188889880945
32_9_2013-05-24,37325.77601190477
32_9_2013-05-31,34297.5856815476
32_9_2013-06-07,37532.369151785686
32_9_2013-06-14,37082.07285714284
32_9_2013-06-21,37154.92910119046
32_9_2013-06-28,36201.62865178569
32_9_2013-07-05,35613.394125
32_9_2013-07-12,33352.641747023794
32_9_2013-07-19,32895.38572321429
32_9_2013-07-26,31448.72013095236
32_10_2012-11-02,31711.208619047626
32_10_2012-11-09,29947.97324234695
32_10_2012-11-16,28554.791194727895
32_10_2012-11-23,22206.545565476197
32_10_2012-11-30,25085.52859523809
32_10_2012-12-07,27066.612773809527
32_10_2012-12-14,25336.32013690477
32_10_2012-12-21,33861.6052827381
32_10_2012-12-28,21283.52027678572
32_10_2013-01-04,20670.96389880952
32_10_2013-01-11,20482.027752976188
32_10_2013-01-18,19882.24918154762
32_10_2013-01-25,19901.838446428566
32_10_2013-02-01,23158.985728741485
32_10_2013-02-08,23854.61584056122
32_10_2013-02-15,21841.009218537412
32_10_2013-02-22,20465.382825680274
32_10_2013-03-01,21352.70908630953
32_10_2013-03-08,21897.630133928567
32_10_2013-03-15,21130.376062500003
32_10_2013-03-22,20703.04904166667
32_10_2013-03-29,20181.476797619052
32_10_2013-04-05,20094.6834702381
32_10_2013-04-12,20057.513833333338
32_10_2013-04-19,19175.70739880953
32_10_2013-04-26,20828.160738095237
32_10_2013-05-03,21850.304249999994
32_10_2013-05-10,21880.341249999998
32_10_2013-05-17,21702.89641071428
32_10_2013-05-24,25446.1480654762
32_10_2013-05-31,24810.527767857147
32_10_2013-06-07,24633.6184077381
32_10_2013-06-14,25803.454988095244
32_10_2013-06-21,27274.238062500004
32_10_2013-06-28,28425.45776488096
32_10_2013-07-05,27834.94229464287
32_10_2013-07-12,26349.856403061225
32_10_2013-07-19,26213.7972244898
32_10_2013-07-26,26533.34797321429
32_11_2012-11-02,16844.861208333325
32_11_2012-11-09,16854.25260416666
32_11_2012-11-16,16772.351741071423
32_11_2012-11-23,19281.14077338436
32_11_2012-11-30,20363.40807440476
32_11_2012-12-07,22048.968883928574
32_11_2012-12-14,19701.224776785708
32_11_2012-12-21,23913.01766964286
32_11_2012-12-28,15784.5693907313
32_11_2013-01-04,16732.99786011905
32_11_2013-01-11,15936.741898809529
32_11_2013-01-18,15112.751684523804
32_11_2013-01-25,13957.113744047616
32_11_2013-02-01,14567.11525297619
32_11_2013-02-08,14296.89833333333
32_11_2013-02-15,13890.887883503401
32_11_2013-02-22,14540.871916241495
32_11_2013-03-01,14612.341856717683
32_11_2013-03-08,12710.210916666667
32_11_2013-03-15,12633.819562500003
32_11_2013-03-22,12251.070526785717
32_11_2013-03-29,12379.712156037416
32_11_2013-04-05,12404.056959608852
32_11_2013-04-12,12146.370660714292
32_11_2013-04-19,12006.796380952384
32_11_2013-04-26,12183.07239583333
32_11_2013-05-03,12422.199120323126
32_11_2013-05-10,12283.336536989795
32_11_2013-05-17,12487.666943452381
32_11_2013-05-24,13272.046497023808
32_11_2013-05-31,14563.089758928572
32_11_2013-06-07,17270.02630505952
32_11_2013-06-14,17080.091982142858
32_11_2013-06-21,20997.89089285715
32_11_2013-06-28,22208.995303571428
32_11_2013-07-05,21089.795788690477
32_11_2013-07-12,17542.324645833334
32_11_2013-07-19,17811.833244047615
32_11_2013-07-26,15935.775089285715
32_12_2012-11-02,2752.2189434523802
32_12_2012-11-09,2630.072560374149
32_12_2012-11-16,2685.57662202381
32_12_2012-11-23,2749.229970238096
32_12_2012-11-30,2540.9296041666666
32_12_2012-12-07,2525.2589047619053
32_12_2012-12-14,2521.513556547619
32_12_2012-12-21,2570.656781462586
32_12_2012-12-28,2116.676279761905
32_12_2013-01-04,2235.271815476189
32_12_2013-01-11,2329.6943154761893
32_12_2013-01-18,2542.4260833333324
32_12_2013-01-25,2760.232988095236
32_12_2013-02-01,2695.659151785713
32_12_2013-02-08,2127.704666666666
32_12_2013-02-15,2751.2536275510206
32_12_2013-02-22,3136.374672619047
32_12_2013-03-01,3037.5023660714273
32_12_2013-03-08,3034.327460884353
32_12_2013-03-15,3187.7904608843533
32_12_2013-03-22,3137.3289880952375
32_12_2013-03-29,3606.32617857143
32_12_2013-04-05,3665.5304761904767
32_12_2013-04-12,3686.5981309523813
32_12_2013-04-19,3774.7888035714286
32_12_2013-04-26,3965.6180803571447
32_12_2013-05-03,4168.779208333333
32_12_2013-05-10,3913.5208184523785
32_12_2013-05-17,3711.147458333332
32_12_2013-05-24,3724.412342261904
32_12_2013-05-31,3803.584104166667
32_12_2013-06-07,3682.821041666667
32_12_2013-06-14,3795.915255952382
32_12_2013-06-21,3702.5318244047626
32_12_2013-06-28,3340.966757227891
32_12_2013-07-05,3448.3681249999995
32_12_2013-07-12,3756.3711279761897
32_12_2013-07-19,3793.71582142857
32_12_2013-07-26,3447.243785714284
32_13_2012-11-02,30297.87707440476
32_13_2012-11-09,30737.675636904758
32_13_2012-11-16,30694.031663690464
32_13_2012-11-23,30522.45585119046
32_13_2012-11-30,28545.68451275511
32_13_2012-12-07,29264.277544642864
32_13_2012-12-14,29312.09174107143
32_13_2012-12-21,30292.99403273809
32_13_2012-12-28,25177.69289328231
32_13_2013-01-04,31212.938583333344
32_13_2013-01-11,29607.925151785716
32_13_2013-01-18,30771.715223214276
32_13_2013-01-25,28633.507282738086
32_13_2013-02-01,29208.319187499994
32_13_2013-02-08,27473.981565476173
32_13_2013-02-15,29430.978619047604
32_13_2013-02-22,30261.888217261898
32_13_2013-03-01,30354.376119047614
32_13_2013-03-08,29165.141443452372
32_13_2013-03-15,29113.149925595233
32_13_2013-03-22,29607.528583333333
32_13_2013-03-29,28556.772633928573
32_13_2013-04-05,29593.89474404763
32_13_2013-04-12,29627.884211309538
32_13_2013-04-19,30455.401455357158
32_13_2013-04-26,28400.915425595245
32_13_2013-05-03,30204.33359821429
32_13_2013-05-10,27627.849136904773
32_13_2013-05-17,28670.268389880956
32_13_2013-05-24,29080.74596130952
32_13_2013-05-31,28767.11355059523
32_13_2013-06-07,29317.872395833325
32_13_2013-06-14,29199.725354166676
32_13_2013-06-21,29044.48331696429
32_13_2013-06-28,29213.001949404763
32_13_2013-07-05,29954.078406462584
32_13_2013-07-12,29832.99374872449
32_13_2013-07-19,30337.432857142856
32_13_2013-07-26,30288.262794642855
32_14_2012-11-02,15002.46451105442
32_14_2012-11-09,15186.50294642857
32_14_2012-11-16,18933.629616071437
32_14_2012-11-23,47543.18810034015
32_14_2012-11-30,18097.783397959185
32_14_2012-12-07,23147.288005952392
32_14_2012-12-14,28618.39676785714
32_14_2012-12-21,44249.64183928569
32_14_2012-12-28,23971.166077380938
32_14_2013-01-04,14325.960729166663
32_14_2013-01-11,13509.20650297619
32_14_2013-01-18,13539.315083333335
32_14_2013-01-25,12596.507651785721
32_14_2013-02-01,13294.051470238099
32_14_2013-02-08,14550.435954931972
32_14_2013-02-15,15173.088422619052
32_14_2013-02-22,13838.33395535714
32_14_2013-03-01,14088.654863095235
32_14_2013-03-08,15369.165495748308
32_14_2013-03-15,13841.801196428565
32_14_2013-03-22,13423.081008928571
32_14_2013-03-29,13639.624544642857
32_14_2013-04-05,14490.025907738087
32_14_2013-04-12,13873.298535714277
32_14_2013-04-19,13557.165497023801
32_14_2013-04-26,13353.240145833324
32_14_2013-05-03,14483.301648809525
32_14_2013-05-10,14190.097071428574
32_14_2013-05-17,15101.456818452381
32_14_2013-05-24,14695.259352891155
32_14_2013-05-31,15233.816326105441
32_14_2013-06-07,14376.107369047624
32_14_2013-06-14,14368.680138888887
32_14_2013-06-21,14284.297329365078
32_14_2013-06-28,13998.923507936503
32_14_2013-07-05,14550.651132936508
32_14_2013-07-12,13747.576833758503
32_14_2013-07-19,14181.379684523805
32_14_2013-07-26,15020.159476190476
32_16_2012-11-02,3846.130886904761
32_16_2012-11-09,3240.5224553571416
32_16_2012-11-16,2498.6509925595215
32_16_2012-11-23,4118.390104166668
32_16_2012-11-30,2847.942967261905
32_16_2012-12-07,3184.434020833334
32_16_2012-12-14,2609.901901785713
32_16_2012-12-21,4247.38525892857
32_16_2012-12-28,3077.2367440476205
32_16_2013-01-04,2326.2312861394557
32_16_2013-01-11,2692.7320148809526
32_16_2013-01-18,2357.1120178571437
32_16_2013-01-25,2350.4474196428573
32_16_2013-02-01,3374.870098214286
32_16_2013-02-08,4361.209330357142
32_16_2013-02-15,3531.2437797619045
32_16_2013-02-22,3375.2131947278913
32_16_2013-03-01,4023.2930863095244
32_16_2013-03-08,6211.421762329932
32_16_2013-03-15,11727.318157738098
32_16_2013-03-22,16075.73482589286
32_16_2013-03-29,20879.29654464285
32_16_2013-04-05,24205.602724064625
32_16_2013-04-12,26061.212137755094
32_16_2013-04-19,26410.12675467687
32_16_2013-04-26,34410.29015178572
32_16_2013-05-03,34209.03084948978
32_16_2013-05-10,33856.209301870746
32_16_2013-05-17,29040.805150085045
32_16_2013-05-24,34391.801932823124
32_16_2013-05-31,37513.85663690475
32_16_2013-06-07,28991.967911139454
32_16_2013-06-14,26189.53046768707
32_16_2013-06-21,25536.033178571426
32_16_2013-06-28,24923.993680697287
32_16_2013-07-05,25914.945232142858
32_16_2013-07-12,17601.594839285717
32_16_2013-07-19,18643.715916666668
32_16_2013-07-26,17610.11659821429
32_17_2012-11-02,12462.906699404766
32_17_2012-11-09,12929.795616071433
32_17_2012-11-16,12941.500375000001
32_17_2012-11-23,17411.691395833324
32_17_2012-11-30,13423.019508928572
32_17_2012-12-07,15343.29667261905
32_17_2012-12-14,16384.622211309517
32_17_2012-12-21,21586.79831845238
32_17_2012-12-28,12801.60276785714
32_17_2013-01-04,10601.107084821424
32_17_2013-01-11,10236.814386904762
32_17_2013-01-18,10860.033821428575
32_17_2013-01-25,9563.182687500002
32_17_2013-02-01,9718.992958333338
32_17_2013-02-08,10158.443678571432
32_17_2013-02-15,11909.658702380955
32_17_2013-02-22,11573.839270833332
32_17_2013-03-01,11478.144652636054
32_17_2013-03-08,10956.24460600907
32_17_2013-03-15,10029.794699404762
32_17_2013-03-22,9761.427505102041
32_17_2013-03-29,9727.16017857143
32_17_2013-04-05,10553.395242772112
32_17_2013-04-12,10567.36207312925
32_17_2013-04-19,10566.129656887755
32_17_2013-04-26,10123.318008928572
32_17_2013-05-03,10471.764791666666
32_17_2013-05-10,10185.511360119044
32_17_2013-05-17,11053.344726190471
32_17_2013-05-24,10670.866541666664
32_17_2013-05-31,10106.225452380948
32_17_2013-06-07,9985.201401785713
32_17_2013-06-14,9793.319773809524
32_17_2013-06-21,10461.910723214283
32_17_2013-06-28,10275.888395833332
32_17_2013-07-05,10420.328247023806
32_17_2013-07-12,10750.679205357143
32_17_2013-07-19,10950.887720238095
32_17_2013-07-26,10636.063595238098
32_18_2012-11-02,14745.950344812914
32_18_2012-11-09,10092.579604166665
32_18_2012-11-16,14029.071109693878
32_18_2012-11-23,30821.98789285714
32_18_2012-11-30,48069.24685714288
32_18_2012-12-07,47505.95526190476
32_18_2012-12-14,41836.84986309522
32_18_2012-12-21,36169.379252551014
32_18_2012-12-28,25736.640667091833
32_18_2013-01-04,7804.460013605444
32_18_2013-01-11,2299.5530000000003
32_18_2013-01-18,1220.0146309523814
32_18_2013-01-25,1257.5692742346941
32_18_2013-02-01,1900.5808125000008
32_18_2013-02-08,5431.63717984694
32_18_2013-02-15,12604.771958333335
32_18_2013-02-22,955.2368452380955
32_18_2013-03-01,1066.7633188775512
32_18_2013-03-08,1145.4353069727892
32_18_2013-03-15,1497.7088571428574
32_18_2013-03-22,1749.9019970238098
32_18_2013-03-29,3318.630928996599
32_18_2013-04-05,11724.593086309524
32_18_2013-04-12,5734.395459183674
32_18_2013-04-19,280.360392857143
32_18_2013-04-26,104.77875892857138
32_18_2013-05-03,66.26325595238094
32_18_2013-05-10,-0.7398586558369162
32_18_2013-05-17,2.5058815405209733
32_18_2013-06-07,-3.0713640013141608
32_18_2013-06-14,-2.416042334489536
32_18_2013-06-28,-2.538923466637716
32_19_2012-11-02,1798.3034247448975
32_19_2012-11-09,1766.9811122448975
32_19_2012-11-16,1856.8021747448981
32_19_2012-11-23,1904.0104761904754
32_19_2012-11-30,1952.7368830782304
32_19_2012-12-07,2398.0970323129254
32_19_2012-12-14,2515.2876037414962
32_19_2012-12-21,2562.9380659013596
32_19_2012-12-28,1854.5040208333337
32_19_2013-01-04,1579.0697619047612
32_19_2013-01-11,1445.6136726190473
32_19_2013-01-18,1363.3550119047618
32_19_2013-01-25,1315.2910416666668
32_19_2013-02-01,1350.2415922619052
32_19_2013-02-08,1492.156773809524
32_19_2013-02-15,1563.498898809524
32_19_2013-02-22,1531.5023958333331
32_19_2013-03-01,1551.825997023809
32_19_2013-03-08,1748.9389375000005
32_19_2013-03-15,1764.1855178571436
32_19_2013-03-22,1691.2053392857144
32_19_2013-03-29,1411.0874591836732
32_19_2013-04-05,1361.2292925170063
32_19_2013-04-12,1548.4287976190483
32_19_2013-04-19,1621.8504702380956
32_19_2013-04-26,1632.8879702380952
32_19_2013-05-03,1835.9650982142866
32_19_2013-05-10,2376.1236130952393
32_19_2013-05-17,2383.5661726190483
32_19_2013-05-24,1832.9892346938777
32_19_2013-05-31,1691.825229591836
32_19_2013-06-07,2079.892265306122
32_19_2013-06-14,2689.26917857143
32_19_2013-06-21,1909.6093690476193
32_19_2013-06-28,1779.2812542516997
32_19_2013-07-05,1652.7064357993193
32_19_2013-07-12,1586.6010816326527
32_19_2013-07-19,1339.7432470238098
32_19_2013-07-26,1235.4993184523814
32_20_2012-11-02,4292.287639880951
32_20_2012-11-09,4522.204488095237
32_20_2012-11-16,4279.565696428573
32_20_2012-11-23,6414.794937500001
32_20_2012-11-30,3910.131499999999
32_20_2012-12-07,4050.409915391158
32_20_2012-12-14,4265.91994217687
32_20_2012-12-21,5121.760693452381
32_20_2012-12-28,4025.0235952380945
32_20_2013-01-04,4010.0900446428564
32_20_2013-01-11,3719.5079791666653
32_20_2013-01-18,4101.581752976192
32_20_2013-01-25,3868.377723214285
32_20_2013-02-01,4248.727523809523
32_20_2013-02-08,4443.604125000003
32_20_2013-02-15,4938.2971011904765
32_20_2013-02-22,5311.114684523809
32_20_2013-03-01,5288.6823422619045
32_20_2013-03-08,4739.383600765306
32_20_2013-03-15,4941.450841836735
32_20_2013-03-22,4802.576321428571
32_20_2013-03-29,4874.861372023809
32_20_2013-04-05,4960.7444910714285
32_20_2013-04-12,4462.053770833334
32_20_2013-04-19,4872.566169642856
32_20_2013-04-26,4532.87456845238
32_20_2013-05-03,5168.579208333335
32_20_2013-05-10,5033.853720238096
32_20_2013-05-17,5405.607689625851
32_20_2013-05-24,5786.263624149659
32_20_2013-05-31,5852.453202380953
32_20_2013-06-07,6068.920389880953
32_20_2013-06-14,5587.083127125851
32_20_2013-06-21,5588.263642006803
32_20_2013-06-28,5571.448427721088
32_20_2013-07-05,5786.57550297619
32_20_2013-07-12,5206.697386904762
32_20_2013-07-19,5379.162139880954
32_20_2013-07-26,5224.868050595241
32_21_2012-11-02,4469.201921768706
32_21_2012-11-09,4469.201921768706
32_21_2012-11-16,4479.30919855442
32_21_2012-11-23,5603.124644982991
32_21_2012-11-30,4934.5023176020395
32_21_2012-12-07,5387.722546343534
32_21_2012-12-14,8225.527916666662
32_21_2012-12-21,9618.793796768712
32_21_2012-12-28,4688.774984268706
32_21_2013-01-04,4084.3784196428574
32_21_2013-01-11,3963.7496037414976
32_21_2013-01-18,4047.140568452382
32_21_2013-01-25,3635.3003125000005
32_21_2013-02-01,4004.584726190478
32_21_2013-02-08,4439.010267857144
32_21_2013-02-15,4656.698315476193
32_21_2013-02-22,4551.163398809525
32_21_2013-03-01,5177.051398809525
32_21_2013-03-08,5327.653273809525
32_21_2013-03-15,5810.747886904761
32_21_2013-03-22,6025.181270833333
32_21_2013-03-29,5984.946568452381
32_21_2013-04-05,6207.528083333335
32_21_2013-04-12,5871.928970238093
32_21_2013-04-19,4835.359502976191
32_21_2013-04-26,4609.282517857144
32_21_2013-05-03,4582.783863095238
32_21_2013-05-10,4332.028839285715
32_21_2013-05-17,4261.015365221087
32_21_2013-05-24,4236.04487712585
32_21_2013-05-31,4072.9854693877564
32_21_2013-06-07,4559.231892006803
32_21_2013-06-14,4100.741339285715
32_21_2013-06-21,4629.451288690477
32_21_2013-06-28,4678.93699404762
32_21_2013-07-05,4587.211532738096
32_21_2013-07-12,5143.657089285715
32_21_2013-07-19,5084.913464285714
32_21_2013-07-26,5146.96569642857
32_22_2012-11-02,9115.674818452384
32_22_2012-11-09,9147.552383928572
32_22_2012-11-16,9541.63653571429
32_22_2012-11-23,18794.723521683674
32_22_2012-11-30,9586.34187202381
32_22_2012-12-07,10539.177113095237
32_22_2012-12-14,13340.163226190478
32_22_2012-12-21,19996.83442559524
32_22_2012-12-28,10305.469519345235
32_22_2013-01-04,8055.287166666668
32_22_2013-01-11,7311.093107142859
32_22_2013-01-18,7554.906113095238
32_22_2013-01-25,6764.659529761904
32_22_2013-02-01,7258.731952380952
32_22_2013-02-08,8850.739910714286
32_22_2013-02-15,10753.567270833331
32_22_2013-02-22,10008.893988095242
32_22_2013-03-01,9582.976531462587
32_22_2013-03-08,9318.09368027211
32_22_2013-03-15,8013.833623724489
32_22_2013-03-22,8991.454824404764
32_22_2013-03-29,8421.277949404763
32_22_2013-04-05,7832.976967261906
32_22_2013-04-12,7387.682627976191
32_22_2013-04-19,7615.839127976193
32_22_2013-04-26,7564.877119047623
32_22_2013-05-03,8195.063312499999
32_22_2013-05-10,7157.773116071431
32_22_2013-05-17,7553.038145833339
32_22_2013-05-24,8186.530993197281
32_22_2013-05-31,8152.17300892857
32_22_2013-06-07,7759.439642857141
32_22_2013-06-14,7678.4451607142855
32_22_2013-06-21,8023.66750297619
32_22_2013-06-28,8266.375300595235
32_22_2013-07-05,8673.622229166664
32_22_2013-07-12,7807.672398809523
32_22_2013-07-19,8052.383726190475
32_22_2013-07-26,8189.09257142857
32_23_2012-11-02,22730.12491284014
32_23_2012-11-09,21707.8561904762
32_23_2012-11-16,21222.192351190482
32_23_2012-11-23,26690.031860119045
32_23_2012-11-30,20471.38225170069
32_23_2012-12-07,26721.030580357143
32_23_2012-12-14,29264.41773256802
32_23_2012-12-21,44063.69755357144
32_23_2012-12-28,19676.584705357145
32_23_2013-01-04,16059.591463010205
32_23_2013-01-11,15641.84896896259
32_23_2013-01-18,15146.38317857143
32_23_2013-01-25,15094.174053571425
32_23_2013-02-01,15228.82558630952
32_23_2013-02-08,17932.160648809524
32_23_2013-02-15,18446.89920535714
32_23_2013-02-22,16982.732979166667
32_23_2013-03-01,18405.30937202381
32_23_2013-03-08,18475.72196428571
32_23_2013-03-15,19017.91906845238
32_23_2013-03-22,19324.788565476192
32_23_2013-03-29,19664.922958333336
32_23_2013-04-05,20719.440877976194
32_23_2013-04-12,20344.747857142855
32_23_2013-04-19,18411.901538690465
32_23_2013-04-26,18358.875839285713
32_23_2013-05-03,18619.270199404764
32_23_2013-05-10,19060.487252976185
32_23_2013-05-17,17448.479270833333
32_23_2013-05-24,18795.091892857137
32_23_2013-05-31,18578.92390178571
32_23_2013-06-07,20666.9847172619
32_23_2013-06-14,23283.508809523806
32_23_2013-06-21,23448.104255952378
32_23_2013-06-28,22056.63427210884
32_23_2013-07-05,21279.169093537414
32_23_2013-07-12,18929.645913690474
32_23_2013-07-19,19720.56876275509
32_23_2013-07-26,19721.214657738088
32_24_2012-11-02,5380.082473214285
32_24_2012-11-09,5382.097886904761
32_24_2012-11-16,5329.095601190476
32_24_2012-11-23,8998.575476190477
32_24_2012-11-30,5634.164994472789
32_24_2012-12-07,7388.724401785714
32_24_2012-12-14,8003.130863095239
32_24_2012-12-21,10441.719848214285
32_24_2012-12-28,3740.555708333334
32_24_2013-01-04,2342.980702380952
32_24_2013-01-11,2705.049520833334
32_24_2013-01-18,2467.7246220238085
32_24_2013-01-25,2491.3604136904755
32_24_2013-02-01,2927.5039345238088
32_24_2013-02-08,3581.157633928572
32_24_2013-02-15,3246.6490327380952
32_24_2013-02-22,3237.765252976191
32_24_2013-03-01,3584.9239583333338
32_24_2013-03-08,3740.357386904761
32_24_2013-03-15,3838.932616071427
32_24_2013-03-22,3728.233684523809
32_24_2013-03-29,3787.3130306122443
32_24_2013-04-05,4061.7353103741493
32_24_2013-04-12,3914.6474443027214
32_24_2013-04-19,3726.7931815476186
32_24_2013-04-26,3562.3727215136055
32_24_2013-05-03,3313.6529613095236
32_24_2013-05-10,3361.220592261904
32_24_2013-05-17,3643.8728348214277
32_24_2013-05-24,3746.1147140731287
32_24_2013-05-31,3530.7365648384343
32_24_2013-06-07,3500.839546981292
32_24_2013-06-14,3246.9478282312916
32_24_2013-06-21,3454.917928571428
32_24_2013-06-28,3104.1412886904754
32_24_2013-07-05,2967.9046041666666
32_24_2013-07-12,3128.70768154762
32_24_2013-07-19,3336.8910119047623
32_24_2013-07-26,3218.5805744047634
32_25_2012-11-02,9621.609392857146
32_25_2012-11-09,9266.218488095243
32_25_2012-11-16,7050.003229166671
32_25_2012-11-23,9783.072098214285
32_25_2012-11-30,7294.378571428575
32_25_2012-12-07,10769.401997023804
32_25_2012-12-14,10179.161592261906
32_25_2012-12-21,14038.490988095242
32_25_2012-12-28,6105.139178571428
32_25_2013-01-04,5313.402863095241
32_25_2013-01-11,5444.092985119049
32_25_2013-01-18,5121.5330297619075
32_25_2013-01-25,5311.041211309528
32_25_2013-02-01,5934.653812500003
32_25_2013-02-08,7349.523336309523
32_25_2013-02-15,6972.1179375
32_25_2013-02-22,6775.8452113095245
32_25_2013-03-01,6653.162580357146
32_25_2013-03-08,7596.059392857146
32_25_2013-03-15,8948.074755952386
32_25_2013-03-22,8956.996491071432
32_25_2013-03-29,8842.356910714285
32_25_2013-04-05,9472.152747023816
32_25_2013-04-12,9366.738208333334
32_25_2013-04-19,8419.521395833337
32_25_2013-04-26,8799.69981845238
32_25_2013-05-03,9169.536925595236
32_25_2013-05-10,8410.10144047619
32_25_2013-05-17,8278.303776785713
32_25_2013-05-24,9129.822738095241
32_25_2013-05-31,8452.878295918368
32_25_2013-06-07,8997.41665093537
32_25_2013-06-14,8992.019775935372
32_25_2013-06-21,9049.06805272109
32_25_2013-06-28,8535.604315476192
32_25_2013-07-05,8411.389905612248
32_25_2013-07-12,7510.902456207482
32_25_2013-07-19,7717.204357993195
32_25_2013-07-26,7354.4324910714295
32_26_2012-11-02,7589.471699404763
32_26_2012-11-09,7700.7417045068005
32_26_2012-11-16,7055.892409863946
32_26_2012-11-23,11085.485988520406
32_26_2012-11-30,6932.142595238095
32_26_2012-12-07,8378.254547619052
32_26_2012-12-14,9008.007848214285
32_26_2012-12-21,12501.455238095237
32_26_2012-12-28,4079.5683035714296
32_26_2013-01-04,3596.1128210034026
32_26_2013-01-11,3712.0320386904773
32_26_2013-01-18,4052.260505952381
32_26_2013-01-25,4339.608586309522
32_26_2013-02-01,4835.339071428568
32_26_2013-02-08,6244.337299319725
32_26_2013-02-15,5969.76800467687
32_26_2013-02-22,5957.844980867347
32_26_2013-03-01,6274.0519630102035
32_26_2013-03-08,5993.463790391155
32_26_2013-03-15,6432.747364795921
32_26_2013-03-22,6618.097263605445
32_26_2013-03-29,6922.053610119047
32_26_2013-04-05,6966.10749702381
32_26_2013-04-12,6417.904723214284
32_26_2013-04-19,5996.685309523811
32_26_2013-04-26,5841.808589285715
32_26_2013-05-03,5413.420148809523
32_26_2013-05-10,5315.623727040816
32_26_2013-05-17,5419.564926445574
32_26_2013-05-24,5296.4313571428565
32_26_2013-05-31,5033.059714285718
32_26_2013-06-07,5401.174065476192
32_26_2013-06-14,5091.324373299319
32_26_2013-06-21,4763.087029265871
32_26_2013-06-28,4624.5784578373
32_26_2013-07-05,4426.75046279762
32_26_2013-07-12,4683.460169005104
32_26_2013-07-19,4837.988841624152
32_26_2013-07-26,4681.357163052723
32_27_2012-11-02,1795.8856785714283
32_27_2012-11-09,1875.6919375000004
32_27_2012-11-16,1735.1344047619052
32_27_2012-11-23,2490.0847499999995
32_27_2012-11-30,1980.424384353741
32_27_2012-12-07,2438.280520833333
32_27_2012-12-14,2849.8376687925165
32_27_2012-12-21,4444.358217261904
32_27_2012-12-28,2163.3967232142863
32_27_2013-01-04,1474.2372083333335
32_27_2013-01-11,1323.0293422619045
32_27_2013-01-18,1330.2259374999999
32_27_2013-01-25,1175.504132440476
32_27_2013-02-01,1148.1498749999994
32_27_2013-02-08,1408.17375
32_27_2013-02-15,1471.4607648809529
32_27_2013-02-22,1393.1562529761904
32_27_2013-03-01,1425.0308124999997
32_27_2013-03-08,1422.0778452380953
32_27_2013-03-15,1374.2166934523814
32_27_2013-03-22,1462.6456250000006
32_27_2013-03-29,1185.451008928571
32_27_2013-04-05,1149.0342559523808
32_27_2013-04-12,972.3561130952377
32_27_2013-04-19,967.3580833333334
32_27_2013-04-26,1057.2674970238093
32_27_2013-05-03,1081.2504374999994
32_27_2013-05-10,1046.026802083333
32_27_2013-05-17,998.6887291666665
32_27_2013-05-24,923.0972916666669
32_27_2013-05-31,944.5530595238097
32_27_2013-06-07,938.0236547619049
32_27_2013-06-14,911.7297648809524
32_27_2013-06-21,837.1709047619049
32_27_2013-06-28,868.2971666666668
32_27_2013-07-05,884.5510714285714
32_27_2013-07-12,865.5294196428575
32_27_2013-07-19,861.0226041666668
32_27_2013-07-26,841.9282351190477
32_28_2012-11-02,1121.140556547619
32_28_2012-11-09,931.3657499999998
32_28_2012-11-16,908.008824404762
32_28_2012-11-23,900.8759851190479
32_28_2012-11-30,904.8168511904762
32_28_2012-12-07,1135.1375701530617
32_28_2012-12-14,1067.5353720238095
32_28_2012-12-21,1127.8797470238098
32_28_2012-12-28,670.8568363095238
32_28_2013-01-04,772.5127385204083
32_28_2013-01-11,709.7789230442175
32_28_2013-01-18,688.3036547619047
32_28_2013-01-25,706.8875982142856
32_28_2013-02-01,716.6887827380951
32_28_2013-02-08,752.2012351190473
32_28_2013-02-15,744.1414047619045
32_28_2013-02-22,780.7529761904763
32_28_2013-03-01,775.4407555272107
32_28_2013-03-08,695.056856717687
32_28_2013-03-15,756.5902793367347
32_28_2013-03-22,768.6585680272109
32_28_2013-03-29,680.0358898809524
32_28_2013-04-05,686.1205931122448
32_28_2013-04-12,663.7461798469386
32_28_2013-04-19,672.8313227040819
32_28_2013-04-26,721.2002023809526
32_28_2013-05-03,584.8176398809524
32_28_2013-05-10,526.6588511904763
32_28_2013-05-17,568.702880952381
32_28_2013-05-24,489.7085297619047
32_28_2013-05-31,389.5338720238096
32_28_2013-06-07,451.3057857142857
32_28_2013-06-14,423.6999158163265
32_28_2013-06-21,353.28720238095235
32_28_2013-06-28,361.6640059523808
32_28_2013-07-05,381.1206488095237
32_28_2013-07-12,384.988732142857
32_28_2013-07-19,339.926988095238
32_28_2013-07-26,324.3738035714285
